date,ticker,return
2024-01-03,AAPL,-0.02173773801650014
2024-01-04,AAPL,0.006878381811750822
2024-01-05,AAPL,0.00608075250637552
2024-01-08,AAPL,0.02071034393123483
2024-01-09,AAPL,-0.011117275138793792
2024-01-10,AAPL,-0.010003327018031305
2024-01-11,AAPL,-0.010927690090343556
2024-01-12,AAPL,-0.01798185536466612
2024-01-15,AAPL,-0.05175134454328967
2024-01-16,AAPL,0.019507410220493515
2024-01-17,AAPL,0.016829518482745165
2024-01-18,AAPL,-0.029977607549665053
2024-01-19,AAPL,-0.008060965463632774
2024-01-22,AAPL,-0.01434817179236203
2024-01-23,AAPL,-0.013567107257323019
2024-01-24,AAPL,-0.04229221074637113
2024-01-25,AAPL,-0.012089463674901046
2024-01-26,AAPL,0.012454536076642153
2024-01-29,AAPL,0.05168924498550975
2024-01-30,AAPL,0.008384833545584724
2024-01-31,AAPL,0.00294422552147644
2024-02-01,AAPL,-0.009808708173743241
2024-02-02,AAPL,-0.011505229117661941
2024-02-05,AAPL,0.01944881603891968
2024-02-06,AAPL,0.00632132294876353
2024-02-07,AAPL,-0.012211643875137068
2024-02-08,AAPL,-0.019930651613144335
2024-02-09,AAPL,-0.002735301924247535
2024-02-12,AAPL,-0.010172760016574744
2024-02-13,AAPL,0.00038884067514977083
2024-02-14,AAPL,-0.0040888851692006956
2024-02-15,AAPL,0.008287301746345177
2024-02-16,AAPL,-0.02480261449641452
2024-02-19,AAPL,0.022340230576490372
2024-02-20,AAPL,0.056066164649595684
2024-02-21,AAPL,0.024372867345563876
2024-02-22,AAPL,0.004872872855022026
2024-02-23,AAPL,0.018134749507533465
2024-02-26,AAPL,-0.019681879815614978
2024-02-27,AAPL,-0.031165334741935946
2024-02-28,AAPL,0.015973431905876856
2024-02-29,AAPL,-0.010262504864058664
2024-03-01,AAPL,-0.026433701296133538
2024-03-04,AAPL,-0.017111795711388877
2024-03-05,AAPL,-0.022111210096628753
2024-03-06,AAPL,0.0031889527654656025
2024-03-07,AAPL,0.01214252500360491
2024-03-08,AAPL,0.018255001756827705
2024-03-11,AAPL,0.018386771459945273
2024-03-12,AAPL,0.015599589691658977
2024-03-13,AAPL,-0.003643349936389595
2024-03-14,AAPL,-0.011969233303941618
2024-03-15,AAPL,-0.02966334603531451
2024-03-18,AAPL,0.022493221482490666
2024-03-19,AAPL,-0.003054815497236296
2024-03-20,AAPL,-0.007708049432667008
2024-03-21,AAPL,0.024095039885730696
2024-03-22,AAPL,-0.01746445512190331
2024-03-25,AAPL,0.017195650355630532
2024-03-26,AAPL,0.006431384603561963
2024-03-27,AAPL,-0.0202566498987512
2024-03-28,AAPL,-0.0010162767951431562
2024-03-29,AAPL,0.019959260764652598
2024-04-01,AAPL,0.016412025439901612
2024-04-02,AAPL,0.03040895449606129
2024-04-03,AAPL,0.007263772209973318
2024-04-04,AAPL,0.06794556582151912
2024-04-05,AAPL,-0.017907989446798722
2024-04-08,AAPL,-0.007472308078374401
2024-01-03,AMZN,-0.004883234229146605
2024-01-04,AMZN,0.013409140423498389
2024-01-05,AMZN,0.02787120576425628
2024-01-08,AMZN,-0.018798324090191443
2024-01-09,AMZN,0.014221447517478225
2024-01-10,AMZN,0.021667796610169487
2024-01-11,AMZN,-0.03467411211976423
2024-01-12,AMZN,-0.023164450585426932
2024-01-15,AMZN,-0.04028472706033037
2024-01-16,AMZN,-0.004889038800673151
2024-01-17,AMZN,0.01485154898597929
2024-01-18,AMZN,0.030546323205076886
2024-01-19,AMZN,0.001981579239390685
2024-01-22,AMZN,0.03307351271152181
2024-01-23,AMZN,-0.027102037204680185
2024-01-24,AMZN,-0.03356764688906344
2024-01-25,AMZN,-0.00061171045463837
2024-01-26,AMZN,0.008181655200638849
2024-01-29,AMZN,-0.0001544737206073954
2024-01-30,AMZN,-0.0408484432571683
2024-01-31,AMZN,-0.0012829997846058872
2024-02-01,AMZN,-0.0255879374367054
2024-02-02,AMZN,0.013892096632639017
2024-02-05,AMZN,0.007832283587132727
2024-02-06,AMZN,-0.018296541851879677
2024-02-07,AMZN,-0.009777324129039311
2024-02-08,AMZN,-0.020685512778283677
2024-02-09,AMZN,-0.0007538076187988407
2024-02-12,AMZN,0.01960388315681727
2024-02-13,AMZN,-0.019215308551831844
2024-02-14,AMZN,0.010580942028555196
2024-02-15,AMZN,-0.010103780737965917
2024-02-16,AMZN,-0.015358854894447438
2024-02-19,AMZN,-0.001640247162734254
2024-02-20,AMZN,-0.0202045623854874
2024-02-21,AMZN,-0.010572605751744124
2024-02-22,AMZN,-0.02345843112006485
2024-02-23,AMZN,0.03979412796818327
2024-02-26,AMZN,0.0012067759446601212
2024-02-27,AMZN,-0.01349551375292124
2024-02-28,AMZN,0.004779556420716924
2024-02-29,AMZN,-0.0017456790835905789
2024-03-01,AMZN,-0.003920710393908622
2024-03-04,AMZN,0.012784691534080128
2024-03-05,AMZN,0.015650198518275982
2024-03-06,AMZN,-0.01011149240227549
2024-03-07,AMZN,-0.011014780691665504
2024-03-08,AMZN,-0.005001667222407358
2024-03-11,AMZN,-0.045539171879654394
2024-03-12,AMZN,-0.02980316172295272
2024-03-13,AMZN,0.027836914684246095
2024-03-14,AMZN,0.033398970667501304
2024-03-15,AMZN,-0.004479768482199775
2024-03-18,AMZN,0.012031495264513303
2024-03-19,AMZN,0.006723920540418815
2024-03-20,AMZN,0.06207893301704259
2024-03-21,AMZN,0.022891672117064887
2024-03-22,AMZN,-0.002059474728966282
2024-03-25,AMZN,-0.018609864184331304
2024-03-26,AMZN,-0.03162863396029325
2024-03-27,AMZN,0.004568489098015105
2024-03-28,AMZN,-0.014626807064781921
2024-03-29,AMZN,-0.027945455026013977
2024-04-01,AMZN,-0.012432389470117489
2024-04-02,AMZN,-0.021130459460947715
2024-04-03,AMZN,0.03424386338803731
2024-04-04,AMZN,0.018131343982996206
2024-04-05,AMZN,0.000341087246419125
2024-04-08,AMZN,0.03009992913555659
2024-01-03,GOOG,-0.003549559298780869
2024-01-04,GOOG,0.001718047360542041
2024-01-05,GOOG,0.01344384229959772
2024-01-08,GOOG,0.0030207992330355538
2024-01-09,GOOG,-0.03744738264636327
2024-01-10,GOOG,0.026111755285170624
2024-01-11,GOOG,-0.011803113272122134
2024-01-12,GOOG,0.04272613682335846
2024-01-15,GOOG,0.014237815178985702
2024-01-16,GOOG,0.0019183074853517113
2024-01-17,GOOG,0.009287175470135134
2024-01-18,GOOG,-0.0016694863677225724
2024-01-19,GOOG,-0.009229689370127137
2024-01-22,GOOG,0.00465289567606697
2024-01-23,GOOG,0.01819949205492999
2024-01-24,GOOG,-0.00879085706717575
2024-01-25,GOOG,-0.011944793951608412
2024-01-26,GOOG,-0.006609474707349072
2024-01-29,GOOG,0.019540611289311727
2024-01-30,GOOG,0.02955027831171475
2024-01-31,GOOG,0.0077409000518759985
2024-02-01,GOOG,0.012125412558951387
2024-02-02,GOOG,-0.012094055753716249
2024-02-05,GOOG,0.018035362825593815
2024-02-06,GOOG,0.011535321076752814
2024-02-07,GOOG,-0.013703017528144956
2024-02-08,GOOG,-0.03525293246422023
2024-02-09,GOOG,-0.023911948859407284
2024-02-12,GOOG,-0.012883881060652747
2024-02-13,GOOG,0.023738215032782728
2024-02-14,GOOG,0.03155790633058553
2024-02-15,GOOG,-0.008290223721738932
2024-02-16,GOOG,-0.007658492003872475
2024-02-19,GOOG,0.005732174236233956
2024-02-20,GOOG,0.0007431772389403513
2024-02-21,GOOG,0.019118190112086042
2024-02-22,GOOG,-0.009963258900857697
2024-02-23,GOOG,0.01948252036185094
2024-02-26,GOOG,-0.0042842549012879205
2024-02-27,GOOG,0.017579253776450976
2024-02-28,GOOG,-0.004920057211785123
2024-02-29,GOOG,-0.011762056926522768
2024-03-01,GOOG,0.038746237972107966
2024-03-04,GOOG,0.021804168016302805
2024-03-05,GOOG,-0.03534058857299749
2024-03-06,GOOG,-0.008435292123740057
2024-03-07,GOOG,0.02459738290735003
2024-03-08,GOOG,-0.02343255547419698
2024-03-11,GOOG,0.01591395718201416
2024-03-12,GOOG,0.01384071941448739
2024-03-13,GOOG,-0.013483385051293761
2024-03-14,GOOG,0.00032468740816038455
2024-03-15,GOOG,-0.04130145843810629
2024-03-18,GOOG,0.035909328744190505
2024-03-19,GOOG,-0.005681399810103294
2024-03-20,GOOG,0.016575138331858863
2024-03-21,GOOG,0.012777568325739841
2024-03-22,GOOG,0.02765681173758261
2024-03-25,GOOG,-0.008165721162111117
2024-03-26,GOOG,0.004577024500761473
2024-03-27,GOOG,0.011681888820559205
2024-03-28,GOOG,0.01795089815399087
2024-03-29,GOOG,0.023586655529520995
2024-04-01,GOOG,-0.009047737071989026
2024-04-02,GOOG,-0.01278413615647711
2024-04-03,GOOG,0.027702721274604825
2024-04-04,GOOG,-0.040241500166287136
2024-04-05,GOOG,0.03190032858707559
2024-04-08,GOOG,-0.00554667768800754
2024-01-03,META,-0.004903813393115408
2024-01-04,META,0.01945224693844505
2024-01-05,META,-0.004502324189920359
2024-01-08,META,0.02652090493427184
2024-01-09,META,-0.013028333120440716
2024-01-10,META,-0.04410620692356981
2024-01-11,META,0.021531203778718977
2024-01-12,META,-0.016370434636830855
2024-01-15,META,-0.03110508034107351
2024-01-16,META,0.0008208964760840765
2024-01-17,META,-0.004283637975130428
2024-01-18,META,0.01696234730040236
2024-01-19,META,0.018348406086068803
2024-01-22,META,0.002411746538623083
2024-01-23,META,-0.017196214144276745
2024-01-24,META,0.006238770877849298
2024-01-25,META,0.0038039660589530566
2024-01-26,META,0.011878854424009377
2024-01-29,META,-0.016996382255473175
2024-01-30,META,-0.0075070389989240205
2024-01-31,META,0.010687669288781176
2024-02-01,META,0.02544621666809732
2024-02-02,META,0.019818909738180457
2024-02-05,META,0.0021410662397627345
2024-02-06,META,-0.009248097668199784
2024-02-07,META,0.008576279641262952
2024-02-08,META,-0.02132773635543983
2024-02-09,META,-0.015839735775340258
2024-02-12,META,0.03069537736432304
2024-02-13,META,0.00854017488234482
2024-02-14,META,-0.00645060171330325
2024-02-15,META,0.01708299588013662
2024-02-16,META,0.02623931333943119
2024-02-19,META,-0.008392809671669
2024-02-20,META,-0.008048103544826213
2024-02-21,META,-0.010552634557408735
2024-02-22,META,0.01977675498162501
2024-02-23,META,0.019971066868437193
2024-02-26,META,0.02821865491833586
2024-02-27,META,0.020671643677647067
2024-02-28,META,-0.032144383624108874
2024-02-29,META,0.006119547051153917
2024-03-01,META,-0.020667908002047763
2024-03-04,META,-0.009758225365525619
2024-03-05,META,0.003912029440089615
2024-03-06,META,0.01721096834138436
2024-03-07,META,-0.01731687544164784
2024-03-08,META,-0.04599421244017088
2024-03-11,META,0.004110892953106182
2024-03-12,META,0.05337113042164221
2024-03-13,META,-0.0035565444069934893
2024-03-14,META,0.0014376932920976415
2024-03-15,META,0.03614364812240045
2024-03-18,META,0.012305512268255825
2024-03-19,META,0.004837116157414778
2024-03-20,META,0.00934222973271659
2024-03-21,META,0.005505031419783757
2024-03-22,META,-0.02229529821330245
2024-03-25,META,-0.026328768814559256
2024-03-26,META,0.03823649369391968
2024-03-27,META,0.0041776522047880515
2024-03-28,META,0.002502056312880585
2024-03-29,META,-0.0013045009033325616
2024-04-01,META,0.016121548435090283
2024-04-02,META,0.05127380311929408
2024-04-03,META,0.010978678654562257
2024-04-04,META,-0.011261271708475462
2024-04-05,META,-0.002168010555636979
2024-04-08,META,0.021919387759299802
2024-01-03,MSFT,-0.017211018726935867
2024-01-04,MSFT,0.01677105567933368
2024-01-05,MSFT,-0.024117847615861332
2024-01-08,MSFT,0.005049553404359308
2024-01-09,MSFT,0.02664288457657693
2024-01-10,MSFT,-0.03164926973466453
2024-01-11,MSFT,0.004192029251223195
2024-01-12,MSFT,0.0056977567609513
2024-01-15,MSFT,0.01613668723303263
2024-01-16,MSFT,-0.024239222262208315
2024-01-17,MSFT,-0.02590856539002795
2024-01-18,MSFT,0.010938477608814168
2024-01-19,MSFT,0.006440011209258412
2024-01-22,MSFT,0.005509383767178022
2024-01-23,MSFT,0.007429397104621982
2024-01-24,MSFT,-0.013101295669550872
2024-01-25,MSFT,0.005145351561623324
2024-01-26,MSFT,0.006361338192324206
2024-01-29,MSFT,-0.013786686745337118
2024-01-30,MSFT,0.03781521500382401
2024-01-31,MSFT,0.009976629824322014
2024-02-01,MSFT,-0.023326154630768148
2024-02-02,MSFT,0.013630958535828963
2024-02-05,MSFT,-0.018993249394944955
2024-02-06,MSFT,0.01624138374769757
2024-02-07,MSFT,0.023672786527948686
2024-02-08,MSFT,-0.015914605652140312
2024-02-09,MSFT,0.019767723848618024
2024-02-12,MSFT,0.008755350699606534
2024-02-13,MSFT,0.016941537747562796
2024-02-14,MSFT,0.038435583864531386
2024-02-15,MSFT,-0.004407474590692795
2024-02-16,MSFT,-0.014574658290885112
2024-02-19,MSFT,-0.017289607174597266
2024-02-20,MSFT,-0.01581659681922376
2024-02-21,MSFT,-0.001042069555063474
2024-02-22,MSFT,0.007323057953144252
2024-02-23,MSFT,0.006033498217125288
2024-02-26,MSFT,0.01704409953909858
2024-02-27,MSFT,0.0007596820581043939
2024-02-28,MSFT,0.029570441990601548
2024-02-29,MSFT,-0.004793050077387839
2024-03-01,MSFT,0.054903694819505855
2024-03-04,MSFT,0.01301292444629265
2024-03-05,MSFT,-0.0166429388696252
2024-03-06,MSFT,-0.020918174752969754
2024-03-07,MSFT,0.010150148719920038
2024-03-08,MSFT,-0.003969421088672154
2024-03-11,MSFT,0.014780101749853891
2024-03-12,MSFT,0.009964593042110836
2024-03-13,MSFT,-0.0009567168118237435
2024-03-14,MSFT,-0.016436064238461667
2024-03-15,MSFT,-0.029796610852345418
2024-03-18,MSFT,-0.008430870667052615
2024-03-19,MSFT,0.017628637636920352
2024-03-20,MSFT,0.004781784635644826
2024-03-21,MSFT,-0.024415190207529136
2024-03-22,MSFT,0.003963843773943099
2024-03-25,MSFT,0.008206528052038475
2024-03-26,MSFT,-0.017176959900456756
2024-03-27,MSFT,0.0035742084927601336
2024-03-28,MSFT,0.0016645154507917148
2024-03-29,MSFT,-0.022359567595302776
2024-04-01,MSFT,0.007655459017410271
2024-04-02,MSFT,0.011715559427728506
2024-04-03,MSFT,0.022161744109721715
2024-04-04,MSFT,0.021575939890935647
2024-04-05,MSFT,-0.027053283000601724
2024-04-08,MSFT,-0.018257157236355015
2024-01-03,NVDA,-0.034561969783593605
2024-01-04,NVDA,-0.02510896543910146
2024-01-05,NVDA,0.03559631361510873
2024-01-08,NVDA,-0.04113877992624648
2024-01-09,NVDA,0.03442928294958181
2024-01-10,NVDA,0.0047202917741402395
2024-01-11,NVDA,-0.0014340689021717923
2024-01-12,NVDA,-0.010398274531363993
2024-01-15,NVDA,0.008482060979670303
2024-01-16,NVDA,-0.00025248935969224284
2024-01-17,NVDA,0.022566416615523277
2024-01-18,NVDA,0.0027841345780186266
2024-01-19,NVDA,0.0035058137432031344
2024-01-22,NVDA,-0.006771733953496284
2024-01-23,NVDA,-0.000639367406432001
2024-01-24,NVDA,0.006656268858275638
2024-01-25,NVDA,-0.03370283754153591
2024-01-26,NVDA,-0.026464055546519316
2024-01-29,NVDA,0.015365148228488668
2024-01-30,NVDA,0.003917580648931773
2024-01-31,NVDA,-0.0031795135433841937
2024-02-01,NVDA,0.0008679455835856054
2024-02-02,NVDA,0.007451934082566503
2024-02-05,NVDA,-0.010295480467636176
2024-02-06,NVDA,-0.015065464046544186
2024-02-07,NVDA,0.004417008774600051
2024-02-08,NVDA,-0.0190674244733956
2024-02-09,NVDA,0.008664599558002362
2024-02-12,NVDA,-0.03355123793545278
2024-02-13,NVDA,0.02108314766293229
2024-02-14,NVDA,0.009951074195902798
2024-02-15,NVDA,0.005621466971228228
2024-02-16,NVDA,0.020152971322006996
2024-02-19,NVDA,0.033809684456739264
2024-02-20,NVDA,0.020787411989832583
2024-02-21,NVDA,-0.03631744732725506
2024-02-22,NVDA,-0.025091048376610026
2024-02-23,NVDA,-0.011996417679676297
2024-02-26,NVDA,0.0010212534600471113
2024-02-27,NVDA,0.010853509729625621
2024-02-28,NVDA,-0.01401524777636598
2024-02-29,NVDA,0.004235252099215936
2024-03-01,NVDA,-0.014607331714574068
2024-03-04,NVDA,-0.01172998159109162
2024-03-05,NVDA,-0.02763332150491382
2024-03-06,NVDA,-0.017965161583845868
2024-03-07,NVDA,-0.026533372236066
2024-03-08,NVDA,-0.019017232056607214
2024-03-11,NVDA,0.021572114694822453
2024-03-12,NVDA,-0.0184874951500259
2024-03-13,NVDA,0.053147059035473676
2024-03-14,NVDA,0.010367282942955525
2024-03-15,NVDA,0.004195884028358243
2024-03-18,NVDA,-0.01666716443361982
2024-03-19,NVDA,0.014506171932330503
2024-03-20,NVDA,-0.011012337333107913
2024-03-21,NVDA,0.0029402229530735013
2024-03-22,NVDA,0.051701761201383034
2024-03-25,NVDA,-0.0014210528752020002
2024-03-26,NVDA,0.023484911695174526
2024-03-27,NVDA,-0.013563626943192908
2024-03-28,NVDA,-0.0001992639172532229
2024-03-29,NVDA,0.03591598387569328
2024-04-01,NVDA,-0.012039230567357118
2024-04-02,NVDA,0.03674896820204654
2024-04-03,NVDA,0.014654620966408682
2024-04-04,NVDA,-0.010749046448677135
2024-04-05,NVDA,0.013148533499137915
2024-04-08,NVDA,0.019950733884668947
